id,modify_timestamp,database_name,orig_id,orig_table,type,value1,value2,value3,value4,value5,value6,value7,date_value,client,env,create_timestamp,entry_timestamp,updated_timestamp
13428,2016-02-11 10:08:12.240000000,SLVTN Nightly Job DEV,,job duration history,Failed,15:10:31,151031,2016-01-20,3,,,,,SLVTN,DEV,2016-02-11 10:08:12.240000000,2016-01-20 16:00:50.833000000,2016-01-20 16:00:50.833000000
13429,2016-02-11 10:08:12.240000000,SLVTN Nightly Job DEV,,job duration history,Failed,16:35:02,163502,2016-01-20,4,,,,,SLVTN,DEV,2016-02-11 10:08:12.240000000,2016-01-21 10:01:02.373000000,2016-01-21 10:01:02.373000000
13430,2016-02-11 10:08:12.240000000,SLVTN Nightly Job DEV,,job duration history,Failed,02:43:09,24309,2016-01-18,5,,,,,SLVTN,DEV,2016-02-11 10:08:12.240000000,2016-01-19 07:01:20.407000000,2016-01-19 07:01:20.407000000
11016,2016-02-11 08:11:50.660000000,UCF_WAREHOUSE_DEV,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 15; Yr 16, 10; 1; 3; 1; 19; 1; 1; 1; 1, Mo 14; Q 14; Wk 15; Yr 14, 2015-10-01; 2015-10-01; 2015-11-05; 2015-11-05, 1TOTAL MEASURES; HEDIS, 34; 34, ACO; IPP/ACQA; MU CQM; MU S1; MU S2; P4P 2014; P4P 2015; PCMH; UDS, 2015-11-05; 2015-11-05; 2015-11-05; 2015-11-05; 2015-11-05; 2015-11-05; 2015-11-05; 2015-11-05; 2015-11-05,2016-02-05 00:00:00,UCF,DEV,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11017,2016-02-11 08:11:50.660000000,UCF_WAREHOUSE_PRD,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 15; Yr 16, 11; 2; 3; 1; 22; 2; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 15; Yr 14, 2016-01-30; 2016-01-30; 2016-02-06; 2016-01-30; 2016-01-30, 1TOTAL MEASURES; HEDIS, 34; 34,,,2016-02-11 00:00:00,UCF,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11018,2016-02-11 08:11:50.660000000,UCF_WAREHOUSE_QA,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Yr 15; Yr 16, 10; 2; 3; 1; 19; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 15; Wk 16; Yr 14, 2016-01-09; 2016-01-09; 2016-01-09; 2016-01-09; 2016-02-10; 2016-01-09, 1TOTAL MEASURES; HEDIS; MU CQM; MU S1; MU S2; PCMH, 102; 35; 22; 2; 16; 27, ACO; IPP/ACQA; P4P 2014; P4P 2015; UDS, 2016-01-09; 2016-01-09; 2016-01-09; 2016-01-09; 2016-01-09,2016-02-11 00:00:00,UCF,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11019,2016-02-11 08:11:50.660000000,UCF_WAREHOUSE_UAT,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 15; Yr 16, 10; 2; 3; 1; 20; 1; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 15; Yr 13; Yr 14, 2016-01-16; 2016-01-16; 2016-02-01; 2016-01-16; 2015-12-26; 2016-02-01, 1TOTAL MEASURES; HEDIS; MU CQM; MU S1; MU S2; PCMH, 102; 35; 22; 2; 16; 27, ACO; IPP/ACQA; P4P 2014; UDS, 2015-12-19; 2015-12-19; 2015-12-26; 2015-12-19,2016-02-11 00:00:00,UCF,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11020,2016-02-11 08:11:50.660000000,VCA_WAREHOUSE_DEV,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 15; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 2; 1; 2; 1; 12; 1; 1; 1; 1; 1; 1, Mo 14; Q 14; Wk 15, 2015-12-04; 2015-10-17; 2015-12-24, 1TOTAL MEASURES; ACO; HEDIS, 46; 25; 21, P4P 2015, 2015-09-18,2016-02-06 00:00:00,VCA,DEV,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11021,2016-02-11 08:11:50.660000000,VCA_WAREHOUSE_PRD,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 15; Yr 16, 10; 2; 3; 1; 20; 1; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 14; Wk 15; Yr 14, 2016-01-30; 2016-01-30; 2016-01-30; 2016-01-30; 2016-01-30; 2016-01-30, 1TOTAL MEASURES; ACO; HEDIS; MSSP, 46; 1; 21; 24,,,2016-02-11 00:00:00,VCA,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11022,2016-02-11 08:11:50.660000000,VCA_WAREHOUSE_QA,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 15; Yr 16, 11; 1; 3; 1; 20; 1; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 15; Yr 14, 2016-01-30; 2016-01-30; 2016-01-30; 2016-01-30; 2016-01-30, 1TOTAL MEASURES; ACO; HEDIS, 46; 25; 21,,,2016-02-01 00:00:00,VCA,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11023,2016-02-11 08:11:50.660000000,VCA_WAREHOUSE_UAT,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 15; Yr 16, 11; 1; 3; 1; 20; 1; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 15; Yr 14, 2015-11-10; 2015-10-05; 2015-12-28; 2015-12-28; 2015-12-28, 1TOTAL MEASURES; ACO; HEDIS; MSSP, 46; 1; 21; 24, P4P 2015, 2015-09-18,2016-01-19 00:00:00,VCA,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11024,2016-02-11 08:11:50.660000000,XCLS_WAREHOUSE_DEV,,measures and periods, Mo 16; Q 16; TOTAL; TY 15; TY 16; Yr 16, 1; 1; 5; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; Yr 13; Yr 14; Yr 15, 2015-12-22; 2016-01-05; 2015-12-22; 2016-01-05; 2015-11-18; 2016-01-05; 2016-01-05, 1TOTAL MEASURES; ACO; IPP/ACQA, 81; 25; 56, ACO 2015; HEDIS; MU S1; PCMH, 2016-01-05; 2015-12-22; 2015-12-22; 2015-12-22,2016-02-11 00:00:00,XCLS,DEV,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11025,2016-02-11 08:11:50.660000000,XCLS_WAREHOUSE_PRD,,measures and periods, Mo 16; Q 16; TOTAL; TY 15; TY 16; Yr 15; Yr 16, 1; 1; 7; 2; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; Yr 13; Yr 14, 2016-02-07; 2016-01-31; 2016-02-07; 2016-01-31; 2016-02-07; 2016-02-07, 1TOTAL MEASURES; ACO; IPP/ACQA, 50; 25; 25, ACO 2015; HEDIS; MU S1; PCMH, 2016-02-07; 2016-02-07; 2016-02-07; 2016-02-07,2016-02-10 00:00:00,XCLS,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11026,2016-02-11 08:11:50.660000000,XCLS_WAREHOUSE_QA,,measures and periods, Mo 16; Q 16; TOTAL; TY 15; TY 16; Yr 16, 1; 1; 6; 2; 1; 1, Mo 14; Mo 15; Q 14; Q 15; Yr 13; Yr 14; Yr 15, 2016-02-01; 2016-02-01; 2016-02-01; 2016-02-01; 2016-01-31; 2016-01-31; 2016-02-01, 1TOTAL MEASURES; ACO; IPP/ACQA, 58; 25; 33, ACO 2015; HEDIS; MU S1; PCMH, 2016-02-01; 2016-02-01; 2016-02-01; 2016-02-01,2016-02-09 00:00:00,XCLS,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11027,2016-02-11 08:11:50.660000000,XCLS_WAREHOUSE_UAT,,measures and periods, Mo 16; Q 16; TOTAL; TY 15; TY 16; Yr 16, 1; 1; 5; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; Yr 13; Yr 14; Yr 15, 2016-01-31; 2016-02-01; 2016-01-31; 2016-01-31; 2016-01-30; 2016-01-30; 2016-02-09, 1TOTAL MEASURES; ACO; IPP/ACQA, 44; 25; 19, ACO 2015; HEDIS; MU S1; PCMH, 2016-02-01; 2016-02-01; 2016-02-01; 2016-02-01,2016-02-10 00:00:00,XCLS,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
13431,2016-02-11 10:08:12.240000000,SLVTN Nightly Job DEV,,job duration history,Failed,03:49:56,34956,2016-01-15,6,,,,,SLVTN,DEV,2016-02-11 10:08:12.240000000,2016-01-16 07:01:12.950000000,2016-01-16 07:01:12.950000000
13432,2016-02-11 10:08:12.240000000,SLVTN Nightly Job DEV,,job duration history,Failed,02:16:14,21614,2016-01-14,7,,,,,SLVTN,DEV,2016-02-11 10:08:12.240000000,2016-01-14 14:00:33.123000000,2016-01-14 14:00:33.123000000
13433,2016-02-11 10:08:12.240000000,SLVTN Nightly Job DEV,,job duration history,Failed,06:57:42,65742,2016-01-14,8,,,,,SLVTN,DEV,2016-02-11 10:08:12.240000000,2016-01-15 07:01:17.177000000,2016-01-15 07:01:17.177000000
13434,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Success,28:37:41,283741,2016-02-09,1,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-02-11 07:01:36.727000000,2016-02-11 07:01:36.727000000
13435,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Success,46:56:46,465646,2016-02-07,2,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-02-09 22:02:04.723000000,2016-02-09 22:02:04.723000000
13436,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Success,45:14:44,451444,2016-02-03,3,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-02-05 21:00:22.547000000,2016-02-05 21:00:22.547000000
13437,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Failed,47:04:59,470459,2016-02-01,4,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-02-04 07:01:51.923000000,2016-02-04 07:01:51.923000000
13438,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Failed,47:29:56,472956,2016-01-30,5,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-02-02 07:01:43.910000000,2016-02-02 07:01:43.910000000
13439,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Success,32:13:34,321334,2016-01-29,6,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-01-31 07:01:23.397000000,2016-01-31 07:01:23.397000000
13440,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Failed,07:31:39,73139,2016-01-28,7,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-01-29 07:01:20.827000000,2016-01-29 07:01:20.827000000
13441,2016-02-11 10:08:12.240000000,SLVTN Nightly Job UAT,,job duration history,Failed,08:41:47,84147,2016-01-27,8,,,,,SLVTN,UAT,2016-02-11 10:08:12.240000000,2016-01-28 08:01:09.247000000,2016-01-28 08:01:09.247000000
13442,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Cancelled,05:30:28,53028,2016-01-18,1,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-18 18:00:18.077000000,2016-01-18 18:00:18.077000000
13443,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Failed,11:16:56,111656,2016-01-18,2,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-19 07:01:20.407000000,2016-01-19 07:01:20.407000000
13444,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Failed,16:26:58,162658,2016-01-14,3,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-15 15:00:35.483000000,2016-01-15 15:00:35.483000000
13445,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Failed,11:01:18,110118,2016-01-12,4,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-12 23:36:19.273000000,2016-01-12 23:36:19.273000000
13446,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Cancelled,00:08:46,846,2016-01-11,5,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-11 12:00:31.797000000,2016-01-11 12:00:31.797000000
13447,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Cancelled,01:19:09,11909,2016-01-11,6,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-11 10:45:42.757000000,2016-01-11 10:45:42.757000000
13448,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Cancelled,24:54:00,245400,2016-01-11,7,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-12 13:00:30.353000000,2016-01-12 13:00:30.353000000
13449,2016-02-11 10:08:12.240000000,STW Nightly Job DEV,,job duration history,Failed,15:37:09,153709,2016-01-08,8,,,,,STW,DEV,2016-02-11 10:08:12.240000000,2016-01-09 07:00:59.087000000,2016-01-09 07:00:59.087000000
11007,2016-02-11 08:11:50.660000000,FHN_WAREHOUSE_PRD,,measures and periods, Mo 15; Q 15; TOTAL; Yr 14; Yr 15, 11; 4; 17; 1; 1, Mo 14; Mo 16; Q 14; Q 16; TY 15; TY 16; Wk 14; Wk 15; Wk 16; Yr 13; Yr 16, 2016-02-07; 2016-02-10; 2016-02-07; 2016-02-10; 2016-02-07; 2016-02-10; 2016-02-07; 2016-02-07; 2016-02-10; 2016-02-06; 2016-02-10, 1TOTAL MEASURES; ACO; HEDIS; MU CQM; MU S1; MU S2; PCMH; UDS, 143; 25; 39; 22; 2; 15; 25; 15, IPP/ACQA, 2016-01-30,2016-02-11 00:00:00,FHN,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11008,2016-02-11 08:11:50.660000000,FHN_WAREHOUSE_QA,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Yr 15; Yr 16, 11; 1; 3; 1; 19; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 15; Wk 16; Yr 13; Yr 14, 2016-01-30; 2016-01-30; 2016-01-31; 2016-01-31; 2016-02-10; 2016-01-30; 2016-01-30, 1TOTAL MEASURES; ACO; HEDIS; MU CQM; MU S1; MU S2; PCMH; UDS, 143; 25; 39; 22; 2; 15; 25; 15, IPP/ACQA, 2016-01-31,2016-02-11 00:00:00,FHN,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11009,2016-02-11 08:11:50.660000000,FHN_WAREHOUSE_UAT,,measures and periods, Mo 14; Mo 15; Q 14; Q 15; TOTAL; TY 15; Wk 15; Yr 14; Yr 15, 3; 9; 1; 3; 20; 1; 1; 1; 1, Yr 13, 2015-08-09, 1TOTAL MEASURES; ACO; HEDIS; MU CQM; MU S1; MU S2; PCMH; UDS, 122; 25; 19; 22; 2; 15; 25; 14,,,2015-09-24 00:00:00,FHN,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11010,2016-02-11 08:11:50.660000000,LHCQF_WAREHOUSE_PRD,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 1; 1; 7; 1; 1; 1; 1; 1, Mo 15; Q 15; TY 15; Wk 15, 2016-02-06; 2016-02-06; 2016-02-06; 2016-02-06, 1TOTAL MEASURES; P4P 2014, 1; 1,,,2016-02-10 00:00:00,LHCQF,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11011,2016-02-11 08:11:50.660000000,LHCQF_WAREHOUSE_QA,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 15; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 2; 1; 2; 1; 12; 1; 1; 1; 1; 1; 1, Wk 15, 2016-01-09, 1TOTAL MEASURES; P4P 2015, 1; 1, ACO, 2015-11-17,2016-01-13 00:00:00,LHCQF,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11012,2016-02-11 08:11:50.660000000,SLVTN_WAREHOUSE_DEV,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 1; 1; 2; 1; 10; 1; 1; 1; 1; 1, Mo 14; Q 14; TY 15; Wk 14; Wk 15; Yr 13, 2015-02-14; 2015-02-14; 2016-01-05; 2015-02-14; 2015-12-31; 2015-08-04, 1TOTAL MEASURES; ACO; ACO 2015; CCO Claims; CCO Hybrid; HEDIS 2016; MU S1; PCMH, 110; 25; 12; 14; 19; 6; 7; 27, P4P 2014; P4P 2015; UDS, 2015-08-04; 2015-08-04; 2015-08-04,2016-01-21 00:00:00,SLVTN,DEV,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11013,2016-02-11 08:11:50.660000000,SLVTN_WAREHOUSE_PRD,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 16, 1; 1; 6; 1; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; TY 15; Wk 14; Wk 15; Yr 13; Yr 15, 2016-01-17; 2016-01-17; 2016-01-17; 2016-01-17; 2016-01-17; 2016-01-17; 2016-01-17; 2016-01-16; 2016-01-17, 1TOTAL MEASURES; ACO; ACO 2015; CCO Claims; CCO Hybrid; HEDIS 2016; MU S1; P4P 2014; P4P 2015; PCMH; UDS, 153; 25; 12; 14; 19; 6; 7; 13; 16; 27; 14,,,2016-02-11 00:00:00,SLVTN,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11014,2016-02-11 08:11:50.660000000,SLVTN_WAREHOUSE_QA,,measures and periods, Mo 15; Mo 16; Q 15; Q 16; TOTAL; TY 15; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 2; 1; 2; 1; 12; 1; 1; 1; 1; 1; 1, Mo 14; Q 14; Wk 14; Wk 15; Yr 13, 2016-01-19; 2016-01-19; 2016-01-19; 2016-01-20; 2016-01-18, 1TOTAL MEASURES; ACO; ACO 2015; CCO Claims; CCO Hybrid; HEDIS 2016; MU S1; P4P 2014; P4P 2015; PCMH; UDS, 153; 25; 12; 14; 19; 6; 7; 13; 16; 27; 14,,,2016-02-10 00:00:00,SLVTN,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11015,2016-02-11 08:11:50.660000000,SLVTN_WAREHOUSE_UAT,,measures and periods, Mo 14; Mo 15; Mo 16; Q 14; Q 15; Q 16; TOTAL; TY 15; TY 16; Wk 14; Wk 15; Wk 16; Yr 13; Yr 14; Yr 15; Yr 16, 12; 4; 1; 2; 2; 1; 80; 1; 1; 34; 17; 1; 1; 1; 1; 1,,, 1TOTAL MEASURES; ACO; ACO 2015; CCO Claims; CCO Hybrid; HEDIS 2016; MU S1; P4P 2014; P4P 2015; PCMH; UDS, 153; 25; 12; 14; 19; 6; 7; 13; 16; 27; 14,,,2016-02-11 00:00:00,SLVTN,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
12973,2015-10-14 00:00:00,SLVTN_WAREHOUSE_UAT,222444,version history,v4.7.8,5,,,,,,,2015-11-10 00:00:00,SLVTN,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12974,2015-10-07 00:00:00,SLVTN_WAREHOUSE_QA,222445,version history,v4.7.8,5,,,,,,,2015-11-06 00:00:00,SLVTN,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12975,2015-10-28 00:00:00,SLVTN_WAREHOUSE_PRD,222446,version history,v4.7.8,5,,,,,,,2015-11-24 00:00:00,SLVTN,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12976,2015-10-02 00:00:00,XCLS_WAREHOUSE_DEV,222447,version history,v4.7.8,5,,,,,,,2015-11-24 00:00:00,XCLS,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12977,2015-10-09 00:00:00,XCLS_WAREHOUSE_PRD,222448,version history,v4.7.8,5,,,,,,,2015-11-19 00:00:00,XCLS,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12978,2015-12-02 00:00:00,UCF_WAREHOUSE_PRD,222449,version history,v4.7.9,6,,,,,,,2015-12-18 00:00:00,UCF,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12979,2015-11-24 00:00:00,SLVTN_WAREHOUSE_PRD,222450,version history,v4.7.9,6,,,,,,,2015-12-11 00:00:00,SLVTN,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12980,2015-12-02 00:00:00,UCF_WAREHOUSE_QA,222451,version history,v4.7.9,6,,,,,,,2016-01-08 00:00:00,UCF,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12981,2015-11-06 00:00:00,SLVTN_WAREHOUSE_QA,222452,version history,v4.7.9,6,,,,,,,2015-11-25 00:00:00,SLVTN,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12982,2015-11-10 00:00:00,SLVTN_WAREHOUSE_UAT,222453,version history,v4.7.9,6,,,,,,,2015-12-01 00:00:00,SLVTN,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12983,2015-11-03 00:00:00,SLVTN_WAREHOUSE_DEV,222454,version history,v4.7.9,6,,,,,,,2015-11-20 00:00:00,SLVTN,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12984,2015-10-07 00:00:00,CCCN_WAREHOUSE_UAT,222455,version history,v4.8.0,0,,,,,,,2015-10-14 00:00:00,CCCN,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12985,2015-09-29 00:00:00,CCCN_WAREHOUSE_DEV,222456,version history,v4.8.0,0,,,,,,,2015-10-08 00:00:00,CCCN,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12986,2015-09-30 00:00:00,CCCN_WAREHOUSE_QA,222457,version history,v4.8.0,0,,,,,,,2015-10-09 00:00:00,CCCN,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12987,2015-09-24 00:00:00,VCA_WAREHOUSE_DEV,222458,version history,v4.8.0,0,,,,,,,2015-09-29 00:00:00,VCA,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12988,2015-08-06 00:00:00,CCCN_WAREHOUSE_UAT,222459,version history,v4.8.0-rc.7,-3,,,,,,,2015-08-18 00:00:00,CCCN,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12989,2015-08-03 00:00:00,CCCN_WAREHOUSE_QA,222460,version history,v4.8.0-rc.7,-3,,,,,,,2015-08-17 00:00:00,CCCN,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12990,2015-07-31 00:00:00,CCCN_WAREHOUSE_DEV,222461,version history,v4.8.0-rc.7,-3,,,,,,,2015-08-13 00:00:00,CCCN,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12991,2015-08-20 00:00:00,MEMS_WAREHOUSE_PRD,222462,version history,v4.8.0-rc.8,-2,,,,,,,2016-02-11 00:00:00,MEMS,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12992,2015-08-18 00:00:00,MEMS_WAREHOUSE_QA,222463,version history,v4.8.0-rc.8,-2,,,,,,,2016-02-11 00:00:00,MEMS,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12993,2015-08-19 00:00:00,MEMS_WAREHOUSE_UAT,222464,version history,v4.8.0-rc.8,-2,,,,,,,2016-02-11 00:00:00,MEMS,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12994,2015-08-13 00:00:00,CCCN_WAREHOUSE_DEV,222465,version history,v4.8.0-rc.9,-1,,,,,,,2015-09-29 00:00:00,CCCN,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12995,2015-08-17 00:00:00,CCCN_WAREHOUSE_QA,222466,version history,v4.8.0-rc.9,-1,,,,,,,2015-09-30 00:00:00,CCCN,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12996,2015-08-18 00:00:00,CCCN_WAREHOUSE_UAT,222467,version history,v4.8.0-rc.9,-1,,,,,,,2015-10-07 00:00:00,CCCN,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12997,2015-09-29 00:00:00,VCA_WAREHOUSE_DEV,222468,version history,v4.8.1,1,,,,,,,2015-10-07 00:00:00,VCA,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12998,2015-09-29 00:00:00,VCA_WAREHOUSE_QA,222469,version history,v4.8.1,1,,,,,,,2015-10-08 00:00:00,VCA,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12999,2015-10-08 00:00:00,VCA_WAREHOUSE_QA,222470,version history,v4.8.2,2,,,,,,,2015-11-25 00:00:00,VCA,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
13000,2015-10-07 00:00:00,VCA_WAREHOUSE_DEV,222471,version history,v4.8.2,2,,,,,,,2015-11-04 00:00:00,VCA,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
13001,2015-10-09 00:00:00,CCCN_WAREHOUSE_QA,222472,version history,v4.8.2,2,,,,,,,2015-11-25 00:00:00,CCCN,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
